Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Beetle,Adultcumulative
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,2,35,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,3,29,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,4,35,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,5,66,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,6,7,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,7,2,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,8,38,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,9,27,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,10,25,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,11,25,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,12,20,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,13,31,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,14,17,0,0,
11-May-12,11-May-17,Vulgaris,2012,Vulgaris2012,15,28,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,1,75,0,0,0
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,2,72,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,3,16,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,4,15,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,5,4,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,6,13,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,7,8,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,8,25,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,9,8,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,10,9,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,11,23,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,12,33,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,13,19,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,14,11,0,0,
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,15,29,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,1,23,0,0,0
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,2,26,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,3,18,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,4,32,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,5,11,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,6,9,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,7,3,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,8,2,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,9,17,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,10,7,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,11,6,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,12,7,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,13,6,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,14,6,0,0,
16-May-12,16-May-17,Vulgaris,2012,Vulgaris2012,15,6,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,1,36,0,0,0
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,2,11,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,3,21,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,4,14,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,5,36,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,6,3,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,7,10,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,8,9,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,9,2,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,10,5,0,0,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,11,9,0,3,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,12,10,0,1,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,13,12,0,1,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,14,16,0,2,
18-May-12,18-May-17,Vulgaris,2012,Vulgaris2012,15,9,0,0,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,1,4,3,0,0
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,2,3,7,1,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,3,3,4,2,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,4,0,2,1,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,5,2,6,7,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,6,4,4,3,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,7,7,1,0,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,8,6,0,0,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,9,3,0,1,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,10,5,1,3,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,11,2,1,2,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,12,3,0,6,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,13,9,1,1,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,14,17,2,1,
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,15,10,7,4,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,1,1,5,0,0
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,2,2,5,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,3,3,3,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,4,1,5,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,5,5,8,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,6,5,3,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,7,2,0,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,8,1,0,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,9,0,2,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,10,1,2,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,11,2,0,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,12,1,1,1,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,13,1,1,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,14,4,7,0,
23-May-12,23-May-17,Vulgaris,2012,Vulgaris2012,15,17,6,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,1,6,28,1,0
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,2,3,27,1,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,3,0,11,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,4,1,16,7,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,5,3,11,1,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,6,3,20,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,7,3,5,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,8,2,4,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,9,5,8,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,10,3,1,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,11,2,4,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,12,0,2,1,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,13,5,16,1,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,14,0,0,0,
28-May-12,28-May-17,Vulgaris,2012,Vulgaris2012,15,7,6,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,1,0,6,2,90.5
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,2,0,15,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,3,0,5,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,4,1,7,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,5,0,5,1,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,6,0,3,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,7,0,2,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,8,0,3,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,9,1,9,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,10,1,2,1,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,11,0,4,2,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,12,0,3,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,13,0,3,1,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,14,1,0,0,
31-May-12,31-May-17,Vulgaris,2012,Vulgaris2012,15,0,13,0,
1-Jun-12,1-Jun-17,Vulgaris,2012,Vulgaris2012,1,,,,116
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,1,0,0,0,129
4-Jun-12,5-Jun-17,Vulgaris,2012,Vulgaris2012,1,,,,131.5
4-Jun-12,6-Jun-17,Vulgaris,2012,Vulgaris2012,1,,,,132
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,2,0,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,3,1,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,4,1,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,5,1,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,6,0,2,1,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,7,0,1,1,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,8,0,2,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,9,0,1,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,10,1,1,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,11,0,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,12,0,2,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,13,1,1,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,14,1,0,0,
4-Jun-12,4-Jun-17,Vulgaris,2012,Vulgaris2012,15,0,1,1,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,1,0,0,0,133.5
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,2,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,3,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,4,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,5,0,0,1,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,6,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,7,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,8,1,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,9,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,10,1,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,11,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,12,0,1,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,13,0,0,1,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,14,0,0,0,
7-Jun-12,7-Jun-17,Vulgaris,2012,Vulgaris2012,15,0,0,1,
11-Jun-12,11-Jun-17,Vulgaris,2012,Vulgaris2012,1,,,,134.5
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,1,0,0,0,135
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,2,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,3,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,4,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,5,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,6,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,7,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,8,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,9,0,1,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,10,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,11,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,12,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,13,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,14,0,0,0,
12-Jun-12,12-Jun-17,Vulgaris,2012,Vulgaris2012,15,0,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,1,24,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,2,21,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,3,27,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,4,27,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,5,8,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,6,17,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,7,19,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,8,26,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,9,16,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,10,5,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,11,11,0,1,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,12,51,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,13,12,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,14,11,0,0,
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,15,32,0,1,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,1,0,5,3,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,2,0,1,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,3,0,2,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,4,1,6,2,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,5,0,2,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,6,0,3,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,7,0,2,2,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,8,0,7,3,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,9,0,5,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,10,0,2,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,11,0,1,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,12,0,1,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,13,0,3,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,14,0,1,0,
3-Jun-16,3-Jun-17,Vulgaris,2016,Vulgaris2016,15,0,2,1,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,1,153,0,0,0
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,1,52,0,0,0
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,2,40,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,2,36,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,3,22,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,3,0,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,4,124,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,4,17,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,5,88,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,5,4,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,6,58,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,6,19,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,7,18,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,7,13,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,8,86,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,8,42,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,9,85,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,9,2,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,10,94,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,10,11,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,11,80,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,11,10,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,12,139,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,12,17,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,13,228,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,13,28,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,14,93,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,14,78,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,15,16,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,15,0,0,0,
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,16,30,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,1,12,0,0,0
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,2,38,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,3,21,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,4,26,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,5,22,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,6,26,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,7,29,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,8,13,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,9,2,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,10,49,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,11,7,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,12,43,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,13,52,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,14,10,0,0,
20-May-17,20-May-17,Vulgaris,2017,Vulgaris2017,15,22,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,1,35,0,3,0
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,2,44,0,3,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,3,44,0,3,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,4,48,0,6,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,5,60,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,6,48,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,7,87,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,8,28,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,9,35,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,10,43,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,11,27,0,1,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,12,79,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,13,37,0,1,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,14,11,0,0,
23-May-17,23-May-17,Vulgaris,2017,Vulgaris2017,15,49,0,1,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,1,12,0,1,0
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,2,7,0,3,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,3,9,0,0,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,4,9,0,1,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,5,16,0,5,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,6,26,0,5,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,7,15,2,0,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,8,16,0,1,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,9,20,0,0,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,10,44,0,0,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,11,39,0,3,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,12,23,1,8,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,13,22,3,4,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,14,19,3,0,
26-May-17,26-May-17,Vulgaris,2017,Vulgaris2017,15,82,0,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,1,4,11,0,0
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,2,11,8,1,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,3,9,15,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,4,15,26,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,5,8,19,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,6,8,26,2,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,7,17,20,2,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,8,1,18,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,9,3,20,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,10,4,12,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,11,4,13,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,12,2,10,1,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,13,1,1,0,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,14,8,2,1,
29-May-17,29-May-17,Vulgaris,2017,Vulgaris2017,15,8,19,1,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,1,2,12,1,0.3
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,2,3,21,1,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,3,0,0,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,4,1,19,2,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,5,1,15,1,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,6,0,16,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,7,0,9,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,8,0,51,3,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,9,0,25,1,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,10,0,24,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,11,1,17,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,12,1,58,3,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,13,0,12,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,14,3,39,0,
1-Jun-17,1-Jun-17,Vulgaris,2017,Vulgaris2017,15,2,35,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,1,0,2,1,20.667
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,2,0,3,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,3,0,12,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,4,0,8,1,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,5,0,11,1,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,6,0,13,1,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,7,0,10,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,8,0,4,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,9,0,2,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,10,0,6,1,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,11,0,8,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,12,0,18,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,13,0,16,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,14,0,7,0,
4-Jun-17,4-Jun-17,Vulgaris,2017,Vulgaris2017,15,0,2,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,1,0,1,0,30
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,2,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,3,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,4,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,5,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,6,0,2,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,7,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,8,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,9,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,10,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,11,0,2,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,12,0,0,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,13,0,1,0,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,14,0,2,1,
7-Jun-17,7-Jun-17,Vulgaris,2017,Vulgaris2017,15,0,3,1,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,1,0,1,0,34.667
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,2,0,0,1,
10-Jun-17,10-Jun-17,Vulgaris,2017,Vulgaris2017,3,0,0,1,
