,Site,Year,SiteYear,Date,Time,DateTime,Temp,Type,FirstEmergence,PeakEmergence
1394,Airport,2012,Airport2012,6/5/2012,8:00,6/5/2012 8:00,10,Air,,
1395,Airport,2012,Airport2012,6/5/2012,9:00,6/5/2012 9:00,11,Air,,
1396,Airport,2012,Airport2012,6/5/2012,10:00,6/5/2012 10:00,13,Air,,
1397,Airport,2012,Airport2012,6/5/2012,11:00,6/5/2012 11:00,15,Air,,
1398,Airport,2012,Airport2012,6/5/2012,12:00,6/5/2012 12:00,16,Air,,
1399,Airport,2012,Airport2012,6/5/2012,13:00,6/5/2012 13:00,17,Air,,
1400,Airport,2012,Airport2012,6/5/2012,14:00,6/5/2012 14:00,17,Air,,
1401,Airport,2012,Airport2012,6/5/2012,15:00,6/5/2012 15:00,18,Air,,
1402,Airport,2012,Airport2012,6/5/2012,16:00,6/5/2012 16:00,19,Air,,
1403,Airport,2012,Airport2012,6/5/2012,17:00,6/5/2012 17:00,19,Air,,
1404,Airport,2012,Airport2012,6/5/2012,18:00,6/5/2012 18:00,19,Air,,
1405,Airport,2012,Airport2012,6/5/2012,19:00,6/5/2012 19:00,19,Air,,
1406,Airport,2012,Airport2012,6/5/2012,20:00,6/5/2012 20:00,18,Air,,
1407,Airport,2012,Airport2012,6/5/2012,21:00,6/5/2012 21:00,15,Air,,
1408,Airport,2012,Airport2012,6/5/2012,22:00,6/5/2012 22:00,12,Air,,
1409,Airport,2012,Airport2012,6/5/2012,23:00,6/5/2012 23:00,10,Air,,
1410,Airport,2012,Airport2012,6/6/2012,0:00,6/6/2012 0:00,9,Air,,
1411,Airport,2012,Airport2012,6/6/2012,1:00,6/6/2012 1:00,8,Air,,
1412,Airport,2012,Airport2012,6/6/2012,2:00,6/6/2012 2:00,7,Air,,
1413,Airport,2012,Airport2012,6/6/2012,3:00,6/6/2012 3:00,7,Air,,
1414,Airport,2012,Airport2012,6/6/2012,4:00,6/6/2012 4:00,7,Air,,
1415,Airport,2012,Airport2012,6/6/2012,5:00,6/6/2012 5:00,7,Air,,
1416,Airport,2012,Airport2012,6/6/2012,6:00,6/6/2012 6:00,8,Air,,
1417,Airport,2012,Airport2012,6/6/2012,7:00,6/6/2012 7:00,9,Air,,
1418,Airport,2012,Airport2012,6/6/2012,8:00,6/6/2012 8:00,10,Air,,
1419,Airport,2012,Airport2012,6/6/2012,9:00,6/6/2012 9:00,11,Air,,
1420,Airport,2012,Airport2012,6/6/2012,10:00,6/6/2012 10:00,10,Air,,
1421,Airport,2012,Airport2012,6/6/2012,11:00,6/6/2012 11:00,9,Air,,
1422,Airport,2012,Airport2012,6/6/2012,12:00,6/6/2012 12:00,10,Air,,
1423,Airport,2012,Airport2012,6/6/2012,13:00,6/6/2012 13:00,10,Air,,
1424,Airport,2012,Airport2012,6/6/2012,14:00,6/6/2012 14:00,11,Air,,
1425,Airport,2012,Airport2012,6/6/2012,15:00,6/6/2012 15:00,11,Air,,
1426,Airport,2012,Airport2012,6/6/2012,16:00,6/6/2012 16:00,11,Air,,
1427,Airport,2012,Airport2012,6/6/2012,17:00,6/6/2012 17:00,10,Air,,
1428,Airport,2012,Airport2012,6/6/2012,18:00,6/6/2012 18:00,11,Air,,
1429,Airport,2012,Airport2012,6/6/2012,19:00,6/6/2012 19:00,10,Air,,
1430,Airport,2012,Airport2012,6/6/2012,20:00,6/6/2012 20:00,9,Air,,
1431,Airport,2012,Airport2012,6/6/2012,21:00,6/6/2012 21:00,9,Air,,
1432,Airport,2012,Airport2012,6/6/2012,22:00,6/6/2012 22:00,8,Air,,
1433,Airport,2012,Airport2012,6/6/2012,23:00,6/6/2012 23:00,8,Air,,
1434,Airport,2012,Airport2012,6/7/2012,0:00,6/7/2012 0:00,7,Air,,
1435,Airport,2012,Airport2012,6/7/2012,1:00,6/7/2012 1:00,6,Air,,
1436,Airport,2012,Airport2012,6/7/2012,2:00,6/7/2012 2:00,6,Air,,
1437,Airport,2012,Airport2012,6/7/2012,3:00,6/7/2012 3:00,6,Air,,
1438,Airport,2012,Airport2012,6/7/2012,4:00,6/7/2012 4:00,6,Air,,
1439,Airport,2012,Airport2012,6/7/2012,5:00,6/7/2012 5:00,6,Air,,
1440,Airport,2012,Airport2012,6/7/2012,6:00,6/7/2012 6:00,6,Air,,
1441,Airport,2012,Airport2012,6/7/2012,7:00,6/7/2012 7:00,7,Air,,
1442,Airport,2012,Airport2012,6/7/2012,8:00,6/7/2012 8:00,7,Air,,
1443,Airport,2012,Airport2012,6/7/2012,9:00,6/7/2012 9:00,7,Air,,
1444,Airport,2012,Airport2012,6/7/2012,10:00,6/7/2012 10:00,8,Air,,
1445,Airport,2012,Airport2012,6/7/2012,11:00,6/7/2012 11:00,8,Air,,
1446,Airport,2012,Airport2012,6/7/2012,12:00,6/7/2012 12:00,9,Air,,
1447,Airport,2012,Airport2012,6/7/2012,13:00,6/7/2012 13:00,9,Air,,
1448,Airport,2012,Airport2012,6/7/2012,14:00,6/7/2012 14:00,10,Air,,
1449,Airport,2012,Airport2012,6/7/2012,15:00,6/7/2012 15:00,11,Air,,
1450,Airport,2012,Airport2012,6/7/2012,16:00,6/7/2012 16:00,11,Air,,
1451,Airport,2012,Airport2012,6/7/2012,17:00,6/7/2012 17:00,12,Air,,
1452,Airport,2012,Airport2012,6/7/2012,18:00,6/7/2012 18:00,12,Air,,
1453,Airport,2012,Airport2012,6/7/2012,19:00,6/7/2012 19:00,13,Air,,
1454,Airport,2012,Airport2012,6/7/2012,20:00,6/7/2012 20:00,13,Air,,
1455,Airport,2012,Airport2012,6/7/2012,21:00,6/7/2012 21:00,9,Air,,
1456,Airport,2012,Airport2012,6/7/2012,22:00,6/7/2012 22:00,8,Air,,
1457,Airport,2012,Airport2012,6/7/2012,23:00,6/7/2012 23:00,8,Air,,
1458,Airport,2012,Airport2012,6/8/2012,0:00,6/8/2012 0:00,7,Air,,
1459,Airport,2012,Airport2012,6/8/2012,1:00,6/8/2012 1:00,6,Air,,
1460,Airport,2012,Airport2012,6/8/2012,2:00,6/8/2012 2:00,5,Air,,
1461,Airport,2012,Airport2012,6/8/2012,3:00,6/8/2012 3:00,4,Air,,
1462,Airport,2012,Airport2012,6/8/2012,4:00,6/8/2012 4:00,4,Air,,
1463,Airport,2012,Airport2012,6/8/2012,5:00,6/8/2012 5:00,3,Air,,
1464,Airport,2012,Airport2012,6/8/2012,6:00,6/8/2012 6:00,4,Air,,
1465,Airport,2012,Airport2012,6/8/2012,7:00,6/8/2012 7:00,4,Air,,
1466,Airport,2012,Airport2012,6/8/2012,8:00,6/8/2012 8:00,4,Air,,
1467,Airport,2012,Airport2012,6/8/2012,9:00,6/8/2012 9:00,5,Air,,
1468,Airport,2012,Airport2012,6/8/2012,10:00,6/8/2012 10:00,5,Air,,
1469,Airport,2012,Airport2012,6/8/2012,11:00,6/8/2012 11:00,6,Air,,
1470,Airport,2012,Airport2012,6/8/2012,12:00,6/8/2012 12:00,7,Air,,
1471,Airport,2012,Airport2012,6/8/2012,13:00,6/8/2012 13:00,9,Air,,
1472,Airport,2012,Airport2012,6/8/2012,14:00,6/8/2012 14:00,9,Air,,
1473,Airport,2012,Airport2012,6/8/2012,15:00,6/8/2012 15:00,11,Air,,
1474,Airport,2012,Airport2012,6/8/2012,16:00,6/8/2012 16:00,12,Air,,
1475,Airport,2012,Airport2012,6/8/2012,17:00,6/8/2012 17:00,12,Air,,
1476,Airport,2012,Airport2012,6/8/2012,18:00,6/8/2012 18:00,12,Air,,
1477,Airport,2012,Airport2012,6/8/2012,19:00,6/8/2012 19:00,12,Air,,
1478,Airport,2012,Airport2012,6/8/2012,20:00,6/8/2012 20:00,11,Air,,
1479,Airport,2012,Airport2012,6/8/2012,21:00,6/8/2012 21:00,11,Air,,
1480,Airport,2012,Airport2012,6/8/2012,22:00,6/8/2012 22:00,10,Air,,
1481,Airport,2012,Airport2012,6/8/2012,23:00,6/8/2012 23:00,10,Air,,
1482,Airport,2012,Airport2012,6/9/2012,0:00,6/9/2012 0:00,8,Air,,
1483,Airport,2012,Airport2012,6/9/2012,1:00,6/9/2012 1:00,7,Air,,
1484,Airport,2012,Airport2012,6/9/2012,2:00,6/9/2012 2:00,7,Air,,
1485,Airport,2012,Airport2012,6/9/2012,3:00,6/9/2012 3:00,7,Air,,
1486,Airport,2012,Airport2012,6/9/2012,4:00,6/9/2012 4:00,6,Air,,
1487,Airport,2012,Airport2012,6/9/2012,5:00,6/9/2012 5:00,6,Air,,
1488,Airport,2012,Airport2012,6/9/2012,6:00,6/9/2012 6:00,6,Air,,
1489,Airport,2012,Airport2012,6/9/2012,7:00,6/9/2012 7:00,8,Air,,
1490,Airport,2012,Airport2012,6/9/2012,8:00,6/9/2012 8:00,9,Air,,
1491,Airport,2012,Airport2012,6/9/2012,9:00,6/9/2012 9:00,10,Air,,
1492,Airport,2012,Airport2012,6/9/2012,10:00,6/9/2012 10:00,11,Air,,
1493,Airport,2012,Airport2012,6/9/2012,11:00,6/9/2012 11:00,12,Air,,
1494,Airport,2012,Airport2012,6/9/2012,12:00,6/9/2012 12:00,13,Air,,
1495,Airport,2012,Airport2012,6/9/2012,13:00,6/9/2012 13:00,14,Air,,
1496,Airport,2012,Airport2012,6/9/2012,14:00,6/9/2012 14:00,14,Air,,
1497,Airport,2012,Airport2012,6/9/2012,15:00,6/9/2012 15:00,15,Air,,
1498,Airport,2012,Airport2012,6/9/2012,16:00,6/9/2012 16:00,15,Air,,
1499,Airport,2012,Airport2012,6/9/2012,17:00,6/9/2012 17:00,15,Air,,
1500,Airport,2012,Airport2012,6/9/2012,18:00,6/9/2012 18:00,15,Air,,
1501,Airport,2012,Airport2012,6/9/2012,19:00,6/9/2012 19:00,15,Air,,
1502,Airport,2012,Airport2012,6/9/2012,20:00,6/9/2012 20:00,15,Air,,
1503,Airport,2012,Airport2012,6/9/2012,21:00,6/9/2012 21:00,14,Air,,
1504,Airport,2012,Airport2012,6/9/2012,22:00,6/9/2012 22:00,11,Air,,
1505,Airport,2012,Airport2012,6/9/2012,23:00,6/9/2012 23:00,9,Air,,
1506,Airport,2012,Airport2012,6/10/2012,0:00,6/10/2012 0:00,8,Air,,
1507,Airport,2012,Airport2012,6/10/2012,1:00,6/10/2012 1:00,6,Air,,
1508,Airport,2012,Airport2012,6/10/2012,2:00,6/10/2012 2:00,5,Air,,
1509,Airport,2012,Airport2012,6/10/2012,3:00,6/10/2012 3:00,3,Air,,
1510,Airport,2012,Airport2012,6/10/2012,4:00,6/10/2012 4:00,3,Air,,
1511,Airport,2012,Airport2012,6/10/2012,5:00,6/10/2012 5:00,4,Air,,
1512,Airport,2012,Airport2012,6/10/2012,6:00,6/10/2012 6:00,6,Air,,
1513,Airport,2012,Airport2012,6/10/2012,7:00,6/10/2012 7:00,7,Air,,
1514,Airport,2012,Airport2012,6/10/2012,8:00,6/10/2012 8:00,9,Air,,
1515,Airport,2012,Airport2012,6/10/2012,9:00,6/10/2012 9:00,10,Air,,
1516,Airport,2012,Airport2012,6/10/2012,10:00,6/10/2012 10:00,11,Air,,
1517,Airport,2012,Airport2012,6/10/2012,11:00,6/10/2012 11:00,13,Air,,
1518,Airport,2012,Airport2012,6/10/2012,12:00,6/10/2012 12:00,14,Air,,
1519,Airport,2012,Airport2012,6/10/2012,13:00,6/10/2012 13:00,15,Air,,
1520,Airport,2012,Airport2012,6/10/2012,14:00,6/10/2012 14:00,16,Air,,
1521,Airport,2012,Airport2012,6/10/2012,15:00,6/10/2012 15:00,16,Air,,
1522,Airport,2012,Airport2012,6/10/2012,16:00,6/10/2012 16:00,16,Air,,
1523,Airport,2012,Airport2012,6/10/2012,17:00,6/10/2012 17:00,17,Air,,
1524,Airport,2012,Airport2012,6/10/2012,18:00,6/10/2012 18:00,17,Air,,
1525,Airport,2012,Airport2012,6/10/2012,19:00,6/10/2012 19:00,17,Air,,
1526,Airport,2012,Airport2012,6/10/2012,20:00,6/10/2012 20:00,16,Air,,
1527,Airport,2012,Airport2012,6/10/2012,21:00,6/10/2012 21:00,15,Air,,
1528,Airport,2012,Airport2012,6/10/2012,22:00,6/10/2012 22:00,12,Air,,
1529,Airport,2012,Airport2012,6/10/2012,23:00,6/10/2012 23:00,10,Air,,
1530,Airport,2012,Airport2012,6/11/2012,0:00,6/11/2012 0:00,9,Air,,
1531,Airport,2012,Airport2012,6/11/2012,1:00,6/11/2012 1:00,6,Air,,
1532,Airport,2012,Airport2012,6/11/2012,2:00,6/11/2012 2:00,5,Air,,
1533,Airport,2012,Airport2012,6/11/2012,3:00,6/11/2012 3:00,4,Air,,
1534,Airport,2012,Airport2012,6/11/2012,4:00,6/11/2012 4:00,4,Air,,
1535,Airport,2012,Airport2012,6/11/2012,5:00,6/11/2012 5:00,4,Air,,
1536,Airport,2012,Airport2012,6/11/2012,6:00,6/11/2012 6:00,6,Air,,
1537,Airport,2012,Airport2012,6/11/2012,7:00,6/11/2012 7:00,8,Air,,
1538,Airport,2012,Airport2012,6/11/2012,8:00,6/11/2012 8:00,8,Air,,
1539,Airport,2012,Airport2012,6/11/2012,9:00,6/11/2012 9:00,11,Air,,
1540,Airport,2012,Airport2012,6/11/2012,10:00,6/11/2012 10:00,12,Air,,
1541,Airport,2012,Airport2012,6/11/2012,11:00,6/11/2012 11:00,13,Air,,
1542,Airport,2012,Airport2012,6/11/2012,12:00,6/11/2012 12:00,14,Air,,
1543,Airport,2012,Airport2012,6/11/2012,13:00,6/11/2012 13:00,15,Air,,
1544,Airport,2012,Airport2012,6/11/2012,14:00,6/11/2012 14:00,15,Air,,
1545,Airport,2012,Airport2012,6/11/2012,15:00,6/11/2012 15:00,15,Air,,
1549,Airport,2012,Airport2012,6/11/2012,19:00,6/11/2012 19:00,12,Air,,
1550,Airport,2012,Airport2012,6/11/2012,20:00,6/11/2012 20:00,14,Air,,
1551,Airport,2012,Airport2012,6/11/2012,21:00,6/11/2012 21:00,12,Air,,
1552,Airport,2012,Airport2012,6/11/2012,22:00,6/11/2012 22:00,11,Air,,
1553,Airport,2012,Airport2012,6/11/2012,23:00,6/11/2012 23:00,10,Air,,
1554,Airport,2012,Airport2012,6/12/2012,0:00,6/12/2012 0:00,9,Air,,
1555,Airport,2012,Airport2012,6/12/2012,1:00,6/12/2012 1:00,7,Air,,
1556,Airport,2012,Airport2012,6/12/2012,2:00,6/12/2012 2:00,6,Air,,
1557,Airport,2012,Airport2012,6/12/2012,3:00,6/12/2012 3:00,5,Air,,
1558,Airport,2012,Airport2012,6/12/2012,4:00,6/12/2012 4:00,5,Air,,
1559,Airport,2012,Airport2012,6/12/2012,5:00,6/12/2012 5:00,5,Air,,
1560,Airport,2012,Airport2012,6/12/2012,6:00,6/12/2012 6:00,6,Air,,
1561,Airport,2012,Airport2012,6/12/2012,7:00,6/12/2012 7:00,8,Air,,
1562,Airport,2012,Airport2012,6/12/2012,8:00,6/12/2012 8:00,9,Air,,
1563,Airport,2012,Airport2012,6/12/2012,9:00,6/12/2012 9:00,11,Air,,
1564,Airport,2012,Airport2012,6/12/2012,10:00,6/12/2012 10:00,12,Air,,
1565,Airport,2012,Airport2012,6/12/2012,11:00,6/12/2012 11:00,13,Air,,
1566,Airport,2012,Airport2012,6/12/2012,12:00,6/12/2012 12:00,14,Air,,
1567,Airport,2012,Airport2012,6/12/2012,13:00,6/12/2012 13:00,16,Air,,
1568,Airport,2012,Airport2012,6/12/2012,14:00,6/12/2012 14:00,16,Air,,
1569,Airport,2012,Airport2012,6/12/2012,15:00,6/12/2012 15:00,16,Air,,
1570,Airport,2012,Airport2012,6/12/2012,16:00,6/12/2012 16:00,17,Air,,
1571,Airport,2012,Airport2012,6/12/2012,17:00,6/12/2012 17:00,17,Air,,
1572,Airport,2012,Airport2012,6/12/2012,18:00,6/12/2012 18:00,17,Air,,
1573,Airport,2012,Airport2012,6/12/2012,19:00,6/12/2012 19:00,17,Air,,
1574,Airport,2012,Airport2012,6/12/2012,20:00,6/12/2012 20:00,16,Air,,
1575,Airport,2012,Airport2012,6/12/2012,21:00,6/12/2012 21:00,15,Air,,
1576,Airport,2012,Airport2012,6/12/2012,22:00,6/12/2012 22:00,12,Air,,
1577,Airport,2012,Airport2012,6/12/2012,23:00,6/12/2012 23:00,11,Air,,
1578,Airport,2012,Airport2012,6/13/2012,0:00,6/13/2012 0:00,9,Air,,
1579,Airport,2012,Airport2012,6/13/2012,1:00,6/13/2012 1:00,7,Air,,
1580,Airport,2012,Airport2012,6/13/2012,2:00,6/13/2012 2:00,7,Air,,
1581,Airport,2012,Airport2012,6/13/2012,3:00,6/13/2012 3:00,6,Air,,
1582,Airport,2012,Airport2012,6/13/2012,4:00,6/13/2012 4:00,6,Air,,
1583,Airport,2012,Airport2012,6/13/2012,5:00,6/13/2012 5:00,7,Air,,
1584,Airport,2012,Airport2012,6/13/2012,6:00,6/13/2012 6:00,7,Air,,
1585,Airport,2012,Airport2012,6/13/2012,7:00,6/13/2012 7:00,8,Air,,
1586,Airport,2012,Airport2012,6/13/2012,8:00,6/13/2012 8:00,9,Air,,
1587,Airport,2012,Airport2012,6/13/2012,9:00,6/13/2012 9:00,11,Air,,
1588,Airport,2012,Airport2012,6/13/2012,10:00,6/13/2012 10:00,13,Air,,
1589,Airport,2012,Airport2012,6/13/2012,11:00,6/13/2012 11:00,14,Air,,
1590,Airport,2012,Airport2012,6/13/2012,12:00,6/13/2012 12:00,14,Air,,
1591,Airport,2012,Airport2012,6/13/2012,13:00,6/13/2012 13:00,15,Air,,
1592,Airport,2012,Airport2012,6/13/2012,14:00,6/13/2012 14:00,15,Air,,
1593,Airport,2012,Airport2012,6/13/2012,15:00,6/13/2012 15:00,14,Air,,
1594,Airport,2012,Airport2012,6/13/2012,16:00,6/13/2012 16:00,14,Air,,
1595,Airport,2012,Airport2012,6/13/2012,17:00,6/13/2012 17:00,14,Air,,
1596,Airport,2012,Airport2012,6/13/2012,18:00,6/13/2012 18:00,13,Air,,
1597,Airport,2012,Airport2012,6/13/2012,19:00,6/13/2012 19:00,13,Air,,
1598,Airport,2012,Airport2012,6/13/2012,20:00,6/13/2012 20:00,13,Air,,
1599,Airport,2012,Airport2012,6/13/2012,21:00,6/13/2012 21:00,12,Air,,
1600,Airport,2012,Airport2012,6/13/2012,22:00,6/13/2012 22:00,10,Air,,
1601,Airport,2012,Airport2012,6/13/2012,23:00,6/13/2012 23:00,10,Air,,
1602,Airport,2012,Airport2012,6/14/2012,0:00,6/14/2012 0:00,11,Air,,
1603,Airport,2012,Airport2012,6/14/2012,1:00,6/14/2012 1:00,10,Air,,
1604,Airport,2012,Airport2012,6/14/2012,2:00,6/14/2012 2:00,10,Air,,
1605,Airport,2012,Airport2012,6/14/2012,3:00,6/14/2012 3:00,9,Air,,
1606,Airport,2012,Airport2012,6/14/2012,4:00,6/14/2012 4:00,9,Air,,
1607,Airport,2012,Airport2012,6/14/2012,5:00,6/14/2012 5:00,8,Air,,
1608,Airport,2012,Airport2012,6/14/2012,6:00,6/14/2012 6:00,8,Air,,
1609,Airport,2012,Airport2012,6/14/2012,7:00,6/14/2012 7:00,8,Air,,
1610,Airport,2012,Airport2012,6/14/2012,8:00,6/14/2012 8:00,9,Air,,
1611,Airport,2012,Airport2012,6/14/2012,9:00,6/14/2012 9:00,10,Air,,
1612,Airport,2012,Airport2012,6/14/2012,10:00,6/14/2012 10:00,10,Air,,
1613,Airport,2012,Airport2012,6/14/2012,11:00,6/14/2012 11:00,11,Air,,
1614,Airport,2012,Airport2012,6/14/2012,12:00,6/14/2012 12:00,12,Air,,
1615,Airport,2012,Airport2012,6/14/2012,13:00,6/14/2012 13:00,13,Air,,
1616,Airport,2012,Airport2012,6/14/2012,14:00,6/14/2012 14:00,15,Air,,
1617,Airport,2012,Airport2012,6/14/2012,15:00,6/14/2012 15:00,15,Air,,
1618,Airport,2012,Airport2012,6/14/2012,16:00,6/14/2012 16:00,15,Air,,
1619,Airport,2012,Airport2012,6/14/2012,17:00,6/14/2012 17:00,14,Air,,
1620,Airport,2012,Airport2012,6/14/2012,18:00,6/14/2012 18:00,13,Air,,
1621,Airport,2012,Airport2012,6/14/2012,19:00,6/14/2012 19:00,12,Air,,
1622,Airport,2012,Airport2012,6/14/2012,20:00,6/14/2012 20:00,11,Air,,
1623,Airport,2012,Airport2012,6/14/2012,21:00,6/14/2012 21:00,11,Air,,
1624,Airport,2012,Airport2012,6/14/2012,22:00,6/14/2012 22:00,11,Air,,
1625,Airport,2012,Airport2012,6/14/2012,23:00,6/14/2012 23:00,11,Air,,
1626,Airport,2012,Airport2012,6/15/2012,0:00,6/15/2012 0:00,10,Air,,
1627,Airport,2012,Airport2012,6/15/2012,1:00,6/15/2012 1:00,10,Air,,
1628,Airport,2012,Airport2012,6/15/2012,2:00,6/15/2012 2:00,11,Air,,
1629,Airport,2012,Airport2012,6/15/2012,3:00,6/15/2012 3:00,10,Air,,
1630,Airport,2012,Airport2012,6/15/2012,4:00,6/15/2012 4:00,9,Air,,
1631,Airport,2012,Airport2012,6/15/2012,5:00,6/15/2012 5:00,8,Air,,
1632,Airport,2012,Airport2012,6/15/2012,6:00,6/15/2012 6:00,8,Air,,
1633,Airport,2012,Airport2012,6/15/2012,7:00,6/15/2012 7:00,9,Air,,
1634,Airport,2012,Airport2012,6/15/2012,8:00,6/15/2012 8:00,9,Air,,
1635,Airport,2012,Airport2012,6/15/2012,9:00,6/15/2012 9:00,9,Air,,
1636,Airport,2012,Airport2012,6/15/2012,10:00,6/15/2012 10:00,9,Air,,
1637,Airport,2012,Airport2012,6/15/2012,11:00,6/15/2012 11:00,9,Air,,
1638,Airport,2012,Airport2012,6/15/2012,12:00,6/15/2012 12:00,9,Air,,
1639,Airport,2012,Airport2012,6/15/2012,13:00,6/15/2012 13:00,8,Air,,
1640,Airport,2012,Airport2012,6/15/2012,14:00,6/15/2012 14:00,8,Air,,
1641,Airport,2012,Airport2012,6/15/2012,15:00,6/15/2012 15:00,9,Air,,
1642,Airport,2012,Airport2012,6/15/2012,16:00,6/15/2012 16:00,9,Air,,
1643,Airport,2012,Airport2012,6/15/2012,17:00,6/15/2012 17:00,8,Air,,
1644,Airport,2012,Airport2012,6/15/2012,18:00,6/15/2012 18:00,8,Air,,
1645,Airport,2012,Airport2012,6/15/2012,19:00,6/15/2012 19:00,8,Air,,
1646,Airport,2012,Airport2012,6/15/2012,20:00,6/15/2012 20:00,8,Air,,
1647,Airport,2012,Airport2012,6/15/2012,21:00,6/15/2012 21:00,8,Air,,
1648,Airport,2012,Airport2012,6/15/2012,22:00,6/15/2012 22:00,8,Air,,
1649,Airport,2012,Airport2012,6/15/2012,23:00,6/15/2012 23:00,7,Air,,
1650,Airport,2012,Airport2012,6/16/2012,0:00,6/16/2012 0:00,7,Air,,
1651,Airport,2012,Airport2012,6/16/2012,1:00,6/16/2012 1:00,7,Air,,
1652,Airport,2012,Airport2012,6/16/2012,2:00,6/16/2012 2:00,7,Air,,
1653,Airport,2012,Airport2012,6/16/2012,3:00,6/16/2012 3:00,7,Air,,
1654,Airport,2012,Airport2012,6/16/2012,4:00,6/16/2012 4:00,7,Air,,
1655,Airport,2012,Airport2012,6/16/2012,5:00,6/16/2012 5:00,6,Air,,
1656,Airport,2012,Airport2012,6/16/2012,6:00,6/16/2012 6:00,7,Air,,
1657,Airport,2012,Airport2012,6/16/2012,7:00,6/16/2012 7:00,6,Air,,
1658,Airport,2012,Airport2012,6/16/2012,8:00,6/16/2012 8:00,7,Air,,
1659,Airport,2012,Airport2012,6/16/2012,9:00,6/16/2012 9:00,8,Air,,
1660,Airport,2012,Airport2012,6/16/2012,10:00,6/16/2012 10:00,8,Air,,
1661,Airport,2012,Airport2012,6/16/2012,11:00,6/16/2012 11:00,10,Air,,
1662,Airport,2012,Airport2012,6/16/2012,12:00,6/16/2012 12:00,11,Air,,
1663,Airport,2012,Airport2012,6/16/2012,13:00,6/16/2012 13:00,11,Air,,
1664,Airport,2012,Airport2012,6/16/2012,14:00,6/16/2012 14:00,12,Air,,
1665,Airport,2012,Airport2012,6/16/2012,15:00,6/16/2012 15:00,12,Air,,
1666,Airport,2012,Airport2012,6/16/2012,16:00,6/16/2012 16:00,13,Air,,
1667,Airport,2012,Airport2012,6/16/2012,17:00,6/16/2012 17:00,13,Air,,
1668,Airport,2012,Airport2012,6/16/2012,18:00,6/16/2012 18:00,14,Air,,
1669,Airport,2012,Airport2012,6/16/2012,19:00,6/16/2012 19:00,14,Air,,
1670,Airport,2012,Airport2012,6/16/2012,20:00,6/16/2012 20:00,14,Air,,
1671,Airport,2012,Airport2012,6/16/2012,21:00,6/16/2012 21:00,13,Air,,
1672,Airport,2012,Airport2012,6/16/2012,22:00,6/16/2012 22:00,11,Air,,
1673,Airport,2012,Airport2012,6/16/2012,23:00,6/16/2012 23:00,9,Air,,
1674,Airport,2012,Airport2012,6/17/2012,0:00,6/17/2012 0:00,8,Air,,
1675,Airport,2012,Airport2012,6/17/2012,1:00,6/17/2012 1:00,7,Air,,
1676,Airport,2012,Airport2012,6/17/2012,2:00,6/17/2012 2:00,6,Air,,
1677,Airport,2012,Airport2012,6/17/2012,3:00,6/17/2012 3:00,6,Air,,
1678,Airport,2012,Airport2012,6/17/2012,4:00,6/17/2012 4:00,6,Air,,
1679,Airport,2012,Airport2012,6/17/2012,5:00,6/17/2012 5:00,7,Air,,
1680,Airport,2012,Airport2012,6/17/2012,6:00,6/17/2012 6:00,7,Air,,
1681,Airport,2012,Airport2012,6/17/2012,7:00,6/17/2012 7:00,9,Air,,
1682,Airport,2012,Airport2012,6/17/2012,8:00,6/17/2012 8:00,10,Air,,
1683,Airport,2012,Airport2012,6/17/2012,9:00,6/17/2012 9:00,12,Air,,
1684,Airport,2012,Airport2012,6/17/2012,10:00,6/17/2012 10:00,14,Air,,
1685,Airport,2012,Airport2012,6/17/2012,11:00,6/17/2012 11:00,15,Air,,
1686,Airport,2012,Airport2012,6/17/2012,12:00,6/17/2012 12:00,16,Air,,
1687,Airport,2012,Airport2012,6/17/2012,13:00,6/17/2012 13:00,17,Air,,
1688,Airport,2012,Airport2012,6/17/2012,14:00,6/17/2012 14:00,18,Air,,
1689,Airport,2012,Airport2012,6/17/2012,15:00,6/17/2012 15:00,19,Air,,
1690,Airport,2012,Airport2012,6/17/2012,16:00,6/17/2012 16:00,19,Air,,
1691,Airport,2012,Airport2012,6/17/2012,17:00,6/17/2012 17:00,19,Air,,
1692,Airport,2012,Airport2012,6/17/2012,18:00,6/17/2012 18:00,17,Air,,
1693,Airport,2012,Airport2012,6/17/2012,19:00,6/17/2012 19:00,16,Air,,
1694,Airport,2012,Airport2012,6/17/2012,20:00,6/17/2012 20:00,15,Air,,
1695,Airport,2012,Airport2012,6/17/2012,21:00,6/17/2012 21:00,15,Air,,
1696,Airport,2012,Airport2012,6/17/2012,22:00,6/17/2012 22:00,13,Air,,
1697,Airport,2012,Airport2012,6/17/2012,23:00,6/17/2012 23:00,11,Air,,
1698,Airport,2012,Airport2012,6/18/2012,0:00,6/18/2012 0:00,10,Air,,
1699,Airport,2012,Airport2012,6/18/2012,1:00,6/18/2012 1:00,9,Air,,
1700,Airport,2012,Airport2012,6/18/2012,2:00,6/18/2012 2:00,9,Air,,
1701,Airport,2012,Airport2012,6/18/2012,3:00,6/18/2012 3:00,9,Air,,
1702,Airport,2012,Airport2012,6/18/2012,4:00,6/18/2012 4:00,8,Air,,
1703,Airport,2012,Airport2012,6/18/2012,5:00,6/18/2012 5:00,8,Air,,
1704,Airport,2012,Airport2012,6/18/2012,6:00,6/18/2012 6:00,8,Air,,
1705,Airport,2012,Airport2012,6/18/2012,7:00,6/18/2012 7:00,9,Air,,
1706,Airport,2012,Airport2012,6/18/2012,8:00,6/18/2012 8:00,10,Air,,
