Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,logTotal
4-Jun-17,4-Jun-17,Ice,2017,Ice2017,15,0,0,0,1,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,3,0,4,4,0,1.609437912
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,4,0,2,2,0,1.098612289
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,6,0,2,2,1,1.098612289
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,7,0,2,2,1,1.098612289
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,8,0,2,2,0,1.098612289
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,11,0,2,2,1,1.098612289
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,1,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,14,0,1,1,0,0.693147181
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,2,0,0,0,0,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,5,0,0,0,0,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,9,0,0,0,1,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,10,0,0,0,0,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,12,0,0,0,0,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,13,0,0,0,0,0
7-Jun-17,7-Jun-17,Ice,2017,Ice2017,15,0,0,0,1,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,1,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,2,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,3,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,4,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,5,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,6,0,0,0,1,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,7,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,8,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,9,0,0,0,1,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,10,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,11,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,12,0,0,0,1,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,13,0,0,0,0,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,14,0,0,0,1,0
10-Jun-17,10-Jun-17,Ice,2017,Ice2017,15,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,1,0,0,0,1,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,2,0,0,0,1,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,3,0,0,0,1,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,4,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,5,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,6,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,7,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,8,0,0,0,1,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,9,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,10,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,11,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,12,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,13,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,14,0,0,0,0,0
17-Jun-17,17-Jun-17,Ice,2017,Ice2017,15,0,0,0,0,0
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,2,13,0,13,0,2.63905733
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,9,7,0,7,0,2.079441542
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,13,7,0,7,0,2.079441542
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,1,6,0,6,0,1.945910149
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,8,4,0,4,0,1.609437912
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,4,3,0,3,0,1.386294361
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,6,3,0,3,0,1.386294361
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,7,3,0,3,0,1.386294361
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,11,3,0,3,0,1.386294361
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,12,2,0,2,0,1.098612289
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,3,0,0,0,0,0
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,5,0,0,0,0,0
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,10,0,0,0,0,0
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,14,0,0,0,0,0
19-May-17,19-May-17,JuncusTown,2017,JuncusTown2017,15,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,10,12,1,13,0,2.63905733
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,11,6,0,6,0,1.945910149
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,9,5,0,5,0,1.791759469
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,2,4,0,4,0,1.609437912
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,5,4,0,4,0,1.609437912
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,8,3,0,3,0,1.386294361
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,12,0,2,2,0,1.098612289
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,13,2,0,2,0,1.098612289
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,6,1,0,1,0,0.693147181
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,1,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,3,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,4,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,7,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,14,0,0,0,0,0
23-May-17,23-May-17,JuncusTown,2017,JuncusTown2017,15,0,0,0,0,0
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,3,0,7,7,0,2.079441542
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,10,0,5,5,0,1.791759469
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,11,0,5,5,0,1.791759469
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,13,0,5,5,0,1.791759469
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,2,0,2,2,0,1.098612289
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,9,0,2,2,0,1.098612289
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,4,0,1,1,0,0.693147181
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,5,0,1,1,0,0.693147181
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,6,0,1,1,0,0.693147181
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,12,0,1,1,0,0.693147181
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,1,0,0,0,0,0
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,7,0,0,0,0,0
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,8,0,0,0,0,0
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,14,0,0,0,0,0
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,15,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,1,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,2,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,3,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,4,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,5,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,6,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,7,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,8,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,9,0,0,0,0,0
5-Jun-17,5-Jun-17,JuncusTown,2017,JuncusTown2017,10,0,0,0,0,0
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,5,95,0,95,0,4.564348191
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,14,82,0,82,0,4.418840608
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,12,67,0,67,0,4.219507705
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,4,56,0,56,0,4.043051268
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,15,55,0,55,0,4.025351691
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,2,48,0,48,0,3.891820298
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,1,43,0,43,0,3.784189634
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,6,37,0,37,0,3.63758616
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,7,36,0,36,0,3.610917913
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,11,34,0,34,0,3.555348061
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,8,31,0,31,0,3.465735903
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,10,21,0,21,0,3.091042453
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,13,17,0,17,0,2.890371758
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,9,13,0,13,0,2.63905733
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,3,12,0,12,0,2.564949357
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,14,10,9,19,1,2.995732274
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,9,9,4,13,1,2.63905733
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,3,9,0,9,0,2.302585093
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,11,9,0,9,0,2.302585093
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,13,6,2,8,0,2.197224577
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,15,6,2,8,0,2.197224577
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,5,5,2,7,0,2.079441542
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,12,7,0,7,1,2.079441542
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,2,5,0,5,3,1.791759469
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,4,4,1,5,0,1.791759469
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,1,4,0,4,0,1.609437912
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,10,2,0,2,0,1.098612289
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,7,1,0,1,2,0.693147181
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,6,0,0,0,1,0
29-May-17,29-May-17,Mozvalley,2017,Mozvalley2017,8,0,0,0,1,0
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,11,2,39,41,1,3.737669618
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,9,2,36,38,0,3.663561646
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,13,3,32,35,1,3.583518938
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,12,1,33,34,0,3.555348061
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,5,1,25,26,0,3.295836866
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,1,8,12,20,0,3.044522438
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,7,7,9,16,0,2.833213344
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,14,3,11,14,1,2.708050201
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,15,1,12,13,0,2.63905733
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,6,1,11,12,1,2.564949357
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,2,3,7,10,0,2.397895273
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,3,0,9,9,1,2.302585093
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,5,5,0,1.791759469
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,8,1,4,5,1,1.791759469
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,10,1,0,1,1,0.693147181
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,11,0,9,9,0,2.302585093
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,3,1,7,8,0,2.197224577
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,14,0,8,8,0,2.197224577
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,12,0,7,7,0,2.079441542
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,1,0,5,5,0,1.791759469
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,5,5,1,1.791759469
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,5,0,5,5,0,1.791759469
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,10,0,5,5,0,1.791759469
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,13,0,5,5,0,1.791759469
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,15,0,4,4,0,1.609437912
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,2,0,3,3,1,1.386294361
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,9,0,3,3,1,1.386294361
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,6,0,1,1,1,0.693147181
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,8,0,1,1,0,0.693147181
10-Jun-17,10-Jun-17,Mozvalley,2017,Mozvalley2017,7,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,5,0,1,1,0,0.693147181
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,1,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,2,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,3,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,4,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,6,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,7,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,8,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,9,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,10,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,11,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,12,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,13,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,14,0,0,0,0,0
16-Jun-17,16-Jun-17,Mozvalley,2017,Mozvalley2017,15,0,0,0,0,0
19-May-17,19-May-17,NoOil,2017,NoOil2017,9,33,9,42,0,3.761200116
19-May-17,19-May-17,NoOil,2017,NoOil2017,6,38,2,40,0,3.713572067
19-May-17,19-May-17,NoOil,2017,NoOil2017,2,34,2,36,0,3.610917913
19-May-17,19-May-17,NoOil,2017,NoOil2017,5,33,1,34,1,3.555348061
19-May-17,19-May-17,NoOil,2017,NoOil2017,8,25,4,29,1,3.401197382
19-May-17,19-May-17,NoOil,2017,NoOil2017,7,27,1,28,1,3.36729583
19-May-17,19-May-17,NoOil,2017,NoOil2017,3,25,0,25,0,3.258096538
19-May-17,19-May-17,NoOil,2017,NoOil2017,1,13,1,14,0,2.708050201
19-May-17,19-May-17,NoOil,2017,NoOil2017,4,14,0,14,0,2.708050201
22-May-17,22-May-17,NoOil,2017,NoOil2017,5,17,33,50,1,3.931825633
22-May-17,22-May-17,NoOil,2017,NoOil2017,4,17,21,38,0,3.663561646
22-May-17,22-May-17,NoOil,2017,NoOil2017,6,11,25,36,1,3.610917913
22-May-17,22-May-17,NoOil,2017,NoOil2017,7,9,19,28,0,3.36729583
22-May-17,22-May-17,NoOil,2017,NoOil2017,9,12,13,25,0,3.258096538
22-May-17,22-May-17,NoOil,2017,NoOil2017,3,9,12,21,0,3.091042453
22-May-17,22-May-17,NoOil,2017,NoOil2017,8,9,8,17,0,2.890371758
22-May-17,22-May-17,NoOil,2017,NoOil2017,1,7,8,15,1,2.772588722
22-May-17,22-May-17,NoOil,2017,NoOil2017,2,8,7,15,0,2.772588722
22-May-17,22-May-17,NoOil,2017,NoOil2017,10,8,1,9,0,2.302585093
28-May-17,28-May-17,NoOil,2017,NoOil2017,10,3,78,78,0,4.369447852
28-May-17,28-May-17,NoOil,2017,NoOil2017,8,1,60,60,0,4.110873864
28-May-17,28-May-17,NoOil,2017,NoOil2017,7,0,58,58,0,4.077537444
28-May-17,28-May-17,NoOil,2017,NoOil2017,6,1,47,47,0,3.871201011
28-May-17,28-May-17,NoOil,2017,NoOil2017,9,0,34,34,0,3.555348061
28-May-17,28-May-17,NoOil,2017,NoOil2017,4,0,19,19,1,2.995732274
28-May-17,28-May-17,NoOil,2017,NoOil2017,2,0,9,9,2,2.302585093
28-May-17,28-May-17,NoOil,2017,NoOil2017,1,0,8,8,0,2.197224577
28-May-17,28-May-17,NoOil,2017,NoOil2017,5,0,8,8,0,2.197224577
28-May-17,28-May-17,NoOil,2017,NoOil2017,3,0,5,5,0,1.791759469
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,9,0,1,1,0,0.693147181
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,1,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,2,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,3,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,4,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,5,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,6,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,7,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,8,0,0,0,0,0
5-Jun-17,5-Jun-17,NoOil,2017,NoOil2017,10,0,0,0,0,0
17-May-17,17-May-17,Oil,2017,Oil2017,2,17,0,17,0,2.890371758
17-May-17,17-May-17,Oil,2017,Oil2017,8,15,0,15,0,2.772588722
17-May-17,17-May-17,Oil,2017,Oil2017,9,14,0,14,0,2.708050201
17-May-17,17-May-17,Oil,2017,Oil2017,12,14,0,14,0,2.708050201
17-May-17,17-May-17,Oil,2017,Oil2017,5,12,0,12,0,2.564949357
17-May-17,17-May-17,Oil,2017,Oil2017,6,12,0,12,0,2.564949357
17-May-17,17-May-17,Oil,2017,Oil2017,10,12,0,12,0,2.564949357
17-May-17,17-May-17,Oil,2017,Oil2017,14,9,0,9,0,2.302585093
17-May-17,17-May-17,Oil,2017,Oil2017,7,8,0,8,0,2.197224577
17-May-17,17-May-17,Oil,2017,Oil2017,3,7,0,7,0,2.079441542
17-May-17,17-May-17,Oil,2017,Oil2017,11,5,0,5,0,1.791759469
17-May-17,17-May-17,Oil,2017,Oil2017,13,5,0,5,0,1.791759469
17-May-17,17-May-17,Oil,2017,Oil2017,15,5,0,5,0,1.791759469
17-May-17,17-May-17,Oil,2017,Oil2017,4,4,0,4,0,1.609437912
17-May-17,17-May-17,Oil,2017,Oil2017,1,0,0,0,0,0
19-May-17,19-May-17,Oil,2017,Oil2017,8,7,0,7,0,2.079441542
19-May-17,19-May-17,Oil,2017,Oil2017,4,5,0,5,0,1.791759469
19-May-17,19-May-17,Oil,2017,Oil2017,9,5,0,5,0,1.791759469
19-May-17,19-May-17,Oil,2017,Oil2017,1,4,0,4,0,1.609437912
19-May-17,19-May-17,Oil,2017,Oil2017,3,4,0,4,0,1.609437912
19-May-17,19-May-17,Oil,2017,Oil2017,7,4,0,4,0,1.609437912
19-May-17,19-May-17,Oil,2017,Oil2017,11,4,0,4,0,1.609437912
19-May-17,19-May-17,Oil,2017,Oil2017,15,4,0,4,0,1.609437912
19-May-17,19-May-17,Oil,2017,Oil2017,6,3,0,3,0,1.386294361
19-May-17,19-May-17,Oil,2017,Oil2017,10,3,0,3,0,1.386294361
19-May-17,19-May-17,Oil,2017,Oil2017,14,3,0,3,0,1.386294361
19-May-17,19-May-17,Oil,2017,Oil2017,5,1,0,1,0,0.693147181
19-May-17,19-May-17,Oil,2017,Oil2017,13,1,0,1,0,0.693147181
19-May-17,19-May-17,Oil,2017,Oil2017,2,0,0,0,0,0
19-May-17,19-May-17,Oil,2017,Oil2017,12,0,0,0,1,0
22-May-17,22-May-17,Oil,2017,Oil2017,1,4,0,4,0,1.609437912
22-May-17,22-May-17,Oil,2017,Oil2017,3,2,2,4,1,1.609437912
22-May-17,22-May-17,Oil,2017,Oil2017,10,2,2,4,0,1.609437912
22-May-17,22-May-17,Oil,2017,Oil2017,12,2,2,4,0,1.609437912
22-May-17,22-May-17,Oil,2017,Oil2017,9,3,0,3,0,1.386294361
22-May-17,22-May-17,Oil,2017,Oil2017,4,1,1,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,5,2,0,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,7,0,2,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,8,2,0,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,11,2,0,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,13,2,0,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,15,2,0,2,0,1.098612289
22-May-17,22-May-17,Oil,2017,Oil2017,2,1,0,1,0,0.693147181
22-May-17,22-May-17,Oil,2017,Oil2017,6,0,0,0,0,0
22-May-17,22-May-17,Oil,2017,Oil2017,14,0,0,0,0,0
25-May-17,25-May-17,Oil,2017,Oil2017,13,6,20,26,0,3.295836866
25-May-17,25-May-17,Oil,2017,Oil2017,3,2,11,13,0,2.63905733
25-May-17,25-May-17,Oil,2017,Oil2017,15,1,10,11,0,2.48490665
25-May-17,25-May-17,Oil,2017,Oil2017,9,1,8,9,0,2.302585093
25-May-17,25-May-17,Oil,2017,Oil2017,11,4,5,9,0,2.302585093
25-May-17,25-May-17,Oil,2017,Oil2017,8,0,8,8,0,2.197224577
25-May-17,25-May-17,Oil,2017,Oil2017,2,1,6,7,1,2.079441542
25-May-17,25-May-17,Oil,2017,Oil2017,4,2,5,7,0,2.079441542
25-May-17,25-May-17,Oil,2017,Oil2017,7,2,3,5,0,1.791759469
25-May-17,25-May-17,Oil,2017,Oil2017,12,3,2,5,0,1.791759469
25-May-17,25-May-17,Oil,2017,Oil2017,1,2,2,4,2,1.609437912
25-May-17,25-May-17,Oil,2017,Oil2017,5,2,2,4,0,1.609437912
25-May-17,25-May-17,Oil,2017,Oil2017,6,2,1,3,0,1.386294361
25-May-17,25-May-17,Oil,2017,Oil2017,10,0,2,2,0,1.098612289
25-May-17,25-May-17,Oil,2017,Oil2017,14,0,0,0,0,0
28-May-17,28-May-17,Oil,2017,Oil2017,5,0,16,16,0,2.833213344
28-May-17,28-May-17,Oil,2017,Oil2017,3,0,5,5,0,1.791759469
28-May-17,28-May-17,Oil,2017,Oil2017,4,0,5,5,0,1.791759469
28-May-17,28-May-17,Oil,2017,Oil2017,2,0,4,4,0,1.609437912
28-May-17,28-May-17,Oil,2017,Oil2017,6,0,3,3,0,1.386294361
28-May-17,28-May-17,Oil,2017,Oil2017,9,0,3,3,0,1.386294361
28-May-17,28-May-17,Oil,2017,Oil2017,12,0,3,3,0,1.386294361
28-May-17,28-May-17,Oil,2017,Oil2017,14,0,3,3,0,1.386294361
28-May-17,28-May-17,Oil,2017,Oil2017,10,0,2,2,0,1.098612289
28-May-17,28-May-17,Oil,2017,Oil2017,13,0,2,2,2,1.098612289
28-May-17,28-May-17,Oil,2017,Oil2017,8,0,1,1,0,0.693147181
28-May-17,28-May-17,Oil,2017,Oil2017,15,0,1,1,0,0.693147181
28-May-17,28-May-17,Oil,2017,Oil2017,1,0,0,0,0,0
28-May-17,28-May-17,Oil,2017,Oil2017,7,0,0,0,0,0
28-May-17,28-May-17,Oil,2017,Oil2017,11,0,0,0,0,0
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,11,0,5,5,0,1.791759469
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,9,0,4,4,0,1.609437912
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,12,0,4,4,0,1.609437912
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,10,0,3,3,0,1.386294361
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,13,0,3,3,0,1.386294361
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,8,0,2,2,0,1.098612289
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,15,0,2,2,0,1.098612289
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,1,0,1,1,0,0.693147181
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,2,0,1,1,0,0.693147181
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,14,0,1,1,0,0.693147181
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,3,0,0,0,0,0
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,4,0,0,0,0,0
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,5,0,0,0,0,0
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,6,0,0,0,0,0
1-Jun-17,1-Jun-17,Oil,2017,Oil2017,7,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,7,0,1,1,1,0.693147181
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,1,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,2,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,3,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,4,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,5,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,6,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,8,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,9,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,10,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,11,0,0,0,0,0
5-Jun-17,5-Jun-17,Oil,2017,Oil2017,12,0,0,0,0,0
